search_query,href,title
Architectural Glazing,https://www.indiamart.com/proddetail/toughened-glass-glazing-23839394933.html?pos=10&kwd=architectural%20glazing&tags=rk:B|plc:1|dt:74|db:02|prc:1|dtp:p|pfs:1|sv:T|rsf:splt|ri:T_B_100_P-|-res:RC5|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:3|cq:perundurai|qr_nm:gl-splt-gd-localsup|cs:19623|com-cf:nl|ptrs:na|mc:50092|cat:191|qry_typ:P|lang:en|rtn:2-0-0-0-1-6-1|tyr:3|qrd:250829|mrd:250829|prdt:250829|msf:hs|pfen:1|gli:G0I1|v=4|crs=xnh-city|r=4,Toughened Glass Glazing
Foundation Systems,https://www.indiamart.com/durai-refractories/?pos=1&kwd=foundation%20systems&tags=rk:C||dt:189|db:04||dtp:p||sv:VGP|rsf:gd|ri:VGP_C_250_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:2|cq:perundurai|qr_nm:highmct-localhgmct-gl-gd-localsup|cs:20219|com-cf:nl|ptrs:na|mc:28920|cat:313|qry_typ:S|lang:en|rtn:5-0-0-0-1-2-2|tyr:3|qrd:250829|mrd:250829|prdt:250829|msf:hs|gli:G0I1|v=4|crs=xnh-city,Durai Refractories
Foundation Systems,https://www.indiamart.com/good-homes-construction/?pos=2&kwd=foundation%20systems&tags=rk:O||dt:32|db:01||dtp:p||sv:VGP|rsf:gd|ri:VGP_O_50_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:2|cq:perundurai|qr_nm:highmct-localhgmct-gl-gd-localsup|cs:20219|com-cf:nl|ptrs:na|mc:28920|cat:313|qry_typ:S|lang:en|rtn:5-0-0-0-1-2-2|tyr:3|qrd:250829|mrd:250829|prdt:250829|msf:hs|gli:G0I1|v=4|crs=xnh-city,Good Homes Construction
Foundation Systems,https://www.indiamart.com/kr-builders-developers/?pos=3&kwd=foundation%20systems&tags=rk:O||dt:32|db:01||dtp:p||sv:VGP|rsf:gd|ri:VGP_O_50_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:2|cq:perundurai|qr_nm:highmct-localhgmct-gl-gd-localsup|cs:20219|com-cf:nl|ptrs:na|mc:28920|cat:313|qry_typ:S|lang:en|rtn:5-0-0-0-1-2-2|tyr:3|qrd:250829|mrd:250829|prdt:250829|msf:hs|gli:G0I1|v=4|crs=xnh-city,K.R.Builders & Developers
Foundation Systems,https://www.indiamart.com/premier-motors-erode/?pos=4&kwd=foundation%20systems&tags=rk:C||dt:16|db:01||dtp:p||sv:VGP|rsf:highmct|ri:VGP_C_50_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:2|cq:perundurai|qr_nm:highmct-localhgmct-gl-gd-localsup|cs:20219|com-cf:nl|ptrs:na|mc:28920|cat:313|qry_typ:S|lang:en|rtn:5-0-0-0-1-2-2|tyr:3|qrd:250829|mrd:250829|prdt:250829|msf:hs|gli:G0I1|v=4|crs=xnh-city,Premier Motors
Foundation Systems,https://www.indiamart.com/lims-construction/?pos=5&kwd=foundation%20systems&tags=rk:C||dt:87|db:02||dtp:p||sv:VGP|rsf:highmct|ri:VGP_C_100_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:2|cq:perundurai|qr_nm:highmct-localhgmct-gl-gd-localsup|cs:20219|com-cf:nl|ptrs:na|mc:28920|cat:313|qry_typ:S|lang:en|rtn:5-0-0-0-1-2-2|tyr:3|qrd:250829|mrd:250829|prdt:250829|msf:hs|gli:G0I1|v=4|crs=xnh-city,Lims Construction
Foundation Systems,https://www.indiamart.com/proddetail/foundation-engineering-service-25226588691.html?pos=6&kwd=foundation%20systems&tags=rk:A||dt:1939|db:39|prc:1|dtp:p||sv:M|rsf:highmct|ri:M_A_G250_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:2|cq:perundurai|qr_nm:highmct-localhgmct-gl-gd-localsup|cs:20219|com-cf:nl|ptrs:na|mc:28920|cat:313|qry_typ:S|lang:en|rtn:5-0-0-0-1-2-2|tyr:3|qrd:250829|mrd:250829|prdt:250829|msf:hs|gli:G0I1|v=4|crs=xnh-city|r=5,Foundation Engineering Service
Foundation Systems,https://www.indiamart.com/ambrosia-global-geoservices/?pos=6&kwd=foundation%20systems&tags=rk:A||dt:1939|db:39|prc:1|dtp:p||sv:M|rsf:highmct|ri:M_A_G250_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:2|cq:perundurai|qr_nm:highmct-localhgmct-gl-gd-localsup|cs:20219|com-cf:nl|ptrs:na|mc:28920|cat:313|qry_typ:S|lang:en|rtn:5-0-0-0-1-2-2|tyr:3|qrd:250829|mrd:250829|prdt:250829|msf:hs|gli:G0I1|v=4|crs=xnh-city,Ambrosia Global Geo Services
Foundation Systems,https://www.indiamart.com/proddetail/industrial-machine-lifting-and-placing-on-foundation-work-2857372352012.html?pos=7&kwd=foundation%20systems&tags=rk:A||dt:1699|db:34||dtp:p||sv:M|rsf:highmct|ri:M_A_G250_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:2|cq:perundurai|qr_nm:highmct-localhgmct-gl-gd-localsup|cs:20219|com-cf:nl|ptrs:na|mc:28920|cat:313|qry_typ:S|lang:en|rtn:5-0-0-0-1-2-2|tyr:3|qrd:250829|mrd:250829|prdt:250829|msf:hs|gli:G0I1|v=4|crs=xnh-city|r=3,Industrial Machine Lifting And Placing On Foundation Work
Foundation Systems,https://www.indiamart.com/amitenterprises-119812169/?pos=7&kwd=foundation%20systems&tags=rk:A||dt:1699|db:34||dtp:p||sv:M|rsf:highmct|ri:M_A_G250_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:2|cq:perundurai|qr_nm:highmct-localhgmct-gl-gd-localsup|cs:20219|com-cf:nl|ptrs:na|mc:28920|cat:313|qry_typ:S|lang:en|rtn:5-0-0-0-1-2-2|tyr:3|qrd:250829|mrd:250829|prdt:250829|msf:hs|gli:G0I1|v=4|crs=xnh-city,Amit Enterprises
Foundation Systems,https://www.indiamart.com/proddetail/designing-machine-foundations-4088576348.html?pos=8&kwd=foundation%20systems&tags=rk:A||dt:900|db:19|prc:1|dtp:p|pfs:1|sv:T|rsf:highmct|ri:T_A_G250_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:2|cq:perundurai|qr_nm:highmct-localhgmct-gl-gd-localsup|cs:20219|com-cf:nl|ptrs:na|mc:28920|cat:313|qry_typ:S|lang:en|rtn:5-0-0-0-1-2-2|tyr:3|qrd:250829|mrd:250829|prdt:250829|msf:hs|gli:G0I1|v=4|crs=xnh-city|r=4,Designing Machine Foundations
Foundation Systems,https://www.indiamart.com/proddetail/top-quality-pcc-base-for-strong-foundarion-2856793173955.html?pos=9&kwd=foundation%20systems&tags=rk:B||dt:1004|db:21|prc:1|dtp:p||sv:M|rsf:highmct|ri:M_B_G250_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:2|cq:perundurai|qr_nm:highmct-localhgmct-gl-gd-localsup|cs:20219|com-cf:nl|ptrs:na|mc:28920|cat:313|qry_typ:S|lang:en|rtn:5-0-0-0-1-2-2|tyr:3|qrd:250829|mrd:250829|prdt:250829|msf:hs|gli:G0I1|v=4|crs=xnh-city,TOP QUALITY PCC BASE FOR STRONG FOUNDARION
Foundation Systems,https://www.indiamart.com/vltinfrastructures/?pos=9&kwd=foundation%20systems&tags=rk:B||dt:1004|db:21|prc:1|dtp:p||sv:M|rsf:highmct|ri:M_B_G250_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:2|cq:perundurai|qr_nm:highmct-localhgmct-gl-gd-localsup|cs:20219|com-cf:nl|ptrs:na|mc:28920|cat:313|qry_typ:S|lang:en|rtn:5-0-0-0-1-2-2|tyr:3|qrd:250829|mrd:250829|prdt:250829|msf:hs|gli:G0I1|v=4|crs=xnh-city,VLT Infrastructures LLP
Foundation Systems,https://www.indiamart.com/proddetail/machine-foundation-system-2164014830.html?pos=10&kwd=foundation%20systems&tags=rk:TS||dt:900|db:19||dtp:p||sv:T|rsf:highmct|ri:T_TS_G250_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:2|lcf:2|cq:perundurai|qr_nm:highmct-localhgmct-gl-gd-localsup|cs:20219|com-cf:nl|ptrs:na|mc:28920|cat:313|qry_typ:S|lang:en|rtn:5-0-0-0-1-2-2|tyr:3|qrd:250829|mrd:250829|prdt:250829|msf:hs|gli:G0I1|v=4|crs=xnh-city|r=4,"Industrial Machine Foundation System, in Pune"
Stainless Steel Frame,https://www.indiamart.com/k-s-engineering-and-automations/?pos=1&kwd=stainless%20steel%20frame&tags=rk:C||dt:16|db:01||dtp:p||sv:VGP|rsf:gd|ri:VGP_C_50_NP-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:perundurai|qr_nm:gl-gd|cs:18136|com-cf:nl|ptrs:na|mc:86179|cat:816|qry_typ:P|lang:en|rtn:5-0-0-1-0-3-1|tyr:3|qrd:250823|mrd:250829|prdt:250829|msf:ls|pfen:1|gli:G0I1|v=4|crs=xnh-city,K S Engineering And Automation
Stainless Steel Frame,https://www.indiamart.com/sri-nivi-furniture/?pos=2&kwd=stainless%20steel%20frame&tags=rk:C||dt:32|db:01||dtp:p||sv:VGP|rsf:gd|ri:VGP_C_50_NP-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:perundurai|qr_nm:gl-gd|cs:18136|com-cf:nl|ptrs:na|mc:86179|cat:816|qry_typ:P|lang:en|rtn:5-0-0-1-0-3-1|tyr:3|qrd:250823|mrd:250829|prdt:250829|msf:ls|pfen:1|gli:G0I1|v=4|crs=xnh-city,Sri Nivi Furniture
Stainless Steel Frame,https://www.indiamart.com/company/183282555/?pos=3&kwd=stainless%20steel%20frame&tags=rk:C||dt:32|db:01||dtp:p||sv:VGP|rsf:gd|ri:VGP_C_50_NP-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:perundurai|qr_nm:gl-gd|cs:18136|com-cf:nl|ptrs:na|mc:86179|cat:816|qry_typ:P|lang:en|rtn:5-0-0-1-0-3-1|tyr:3|qrd:250823|mrd:250829|prdt:250829|msf:ls|pfen:1|gli:G0I1|v=4|crs=xnh-city,Everpro Engineering
Stainless Steel Frame,https://www.indiamart.com/v-s-n-furniture/?pos=4&kwd=stainless%20steel%20frame&tags=rk:C||dt:32|db:01||dtp:p||sv:VGP|rsf:gd|ri:VGP_C_50_NP-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:perundurai|qr_nm:gl-gd|cs:18136|com-cf:nl|ptrs:na|mc:86179|cat:816|qry_typ:P|lang:en|rtn:5-0-0-1-0-3-1|tyr:3|qrd:250823|mrd:250829|prdt:250829|msf:ls|pfen:1|gli:G0I1|v=4|crs=xnh-city,V S N Furniture
Stainless Steel Frame,https://www.indiamart.com/sri-kiruthika-frame-workss/?pos=5&kwd=stainless%20steel%20frame&tags=rk:C||dt:32|db:01||dtp:p||sv:VGP|rsf:gd|ri:VGP_C_50_NP-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:perundurai|qr_nm:gl-gd|cs:18136|com-cf:nl|ptrs:na|mc:86179|cat:816|qry_typ:P|lang:en|rtn:5-0-0-1-0-3-1|tyr:3|qrd:250823|mrd:250829|prdt:250829|msf:ls|pfen:1|gli:G0I1|v=4|crs=xnh-city,Sri Kiruthika Frame Workss
Stainless Steel Frame,https://www.indiamart.com/proddetail/residential-building-steel-framing-system-2853128468862.html?pos=6&kwd=stainless%20steel%20frame&tags=rk:B||dt:74|db:02||dtp:p|pfs:1|sv:T|rsf:gd|ri:T_B_100_NP-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:perundurai|qr_nm:gl-gd|cs:18136|com-cf:nl|ptrs:na|mc:86179|cat:816|qry_typ:P|lang:en|rtn:5-0-0-1-0-3-1|tyr:3|qrd:250823|mrd:250829|prdt:250829|msf:ls|pfen:1|gli:G0I1|v=4|crs=xnh-city|r=5,Residential Building Steel Framing System
Stainless Steel Frame,https://www.indiamart.com/citadel-building-systems/?pos=6&kwd=stainless%20steel%20frame&tags=rk:B||dt:74|db:02||dtp:p|pfs:1|sv:T|rsf:gd|ri:T_B_100_NP-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:perundurai|qr_nm:gl-gd|cs:18136|com-cf:nl|ptrs:na|mc:86179|cat:816|qry_typ:P|lang:en|rtn:5-0-0-1-0-3-1|tyr:3|qrd:250823|mrd:250829|prdt:250829|msf:ls|pfen:1|gli:G0I1|v=4|crs=xnh-city,Citadel Building Systems
Stainless Steel Frame,https://www.indiamart.com/proddetail/star-flex-and-steel-frame-2855850817391.html?pos=7&kwd=stainless%20steel%20frame&tags=rk:C||dt:74|db:02|prc:1|dtp:p|pfs:1|sv:M|rsf:gd|ri:M_C_100_NP-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:perundurai|qr_nm:gl-gd|cs:18136|com-cf:nl|ptrs:na|mc:86179|cat:816|qry_typ:P|lang:en|rtn:5-0-0-1-0-3-1|tyr:3|qrd:250823|mrd:250829|prdt:250829|msf:ls|pfen:1|gli:G0I1|v=4|crs=xnh-city,Star flex and steel frame
Stainless Steel Frame,https://www.indiamart.com/winstar-digital-signs/?pos=7&kwd=stainless%20steel%20frame&tags=rk:C||dt:74|db:02|prc:1|dtp:p|pfs:1|sv:M|rsf:gd|ri:M_C_100_NP-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:perundurai|qr_nm:gl-gd|cs:18136|com-cf:nl|ptrs:na|mc:86179|cat:816|qry_typ:P|lang:en|rtn:5-0-0-1-0-3-1|tyr:3|qrd:250823|mrd:250829|prdt:250829|msf:ls|pfen:1|gli:G0I1|v=4|crs=xnh-city,Winstar Digital Signs
Stainless Steel Frame,https://www.indiamart.com/proddetail/lightweight-steel-framing-system-23679384888.html?pos=8&kwd=stainless%20steel%20frame&tags=rk:C||dt:74|db:02|prc:1|dtp:p||sv:VGP|rsf:gd|ri:VGP_C_100_NP-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:perundurai|qr_nm:gl-gd|cs:18136|com-cf:nl|ptrs:na|mc:86179|cat:816|qry_typ:P|lang:en|rtn:5-0-0-1-0-3-1|tyr:3|qrd:250823|mrd:250829|prdt:250829|msf:ls|pfen:1|gli:G0I1|v=4|crs=xnh-city|r=4,Prefab Lightweight Steel Framing System
Stainless Steel Frame,https://www.indiamart.com/sundara-p-salem/?pos=8&kwd=stainless%20steel%20frame&tags=rk:C||dt:74|db:02|prc:1|dtp:p||sv:VGP|rsf:gd|ri:VGP_C_100_NP-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:perundurai|qr_nm:gl-gd|cs:18136|com-cf:nl|ptrs:na|mc:86179|cat:816|qry_typ:P|lang:en|rtn:5-0-0-1-0-3-1|tyr:3|qrd:250823|mrd:250829|prdt:250829|msf:ls|pfen:1|gli:G0I1|v=4|crs=xnh-city,Sundara Peb Structures
Stainless Steel Frame,https://www.indiamart.com/proddetail/flex-board-frame-2852554468991.html?pos=9&kwd=stainless%20steel%20frame&tags=rk:C||dt:74|db:02|prc:1|dtp:p||sv:VGP|rsf:gd|ri:VGP_C_100_NP-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:perundurai|qr_nm:gl-gd|cs:18136|com-cf:nl|ptrs:na|mc:86179|cat:816|qry_typ:P|lang:en|rtn:5-0-0-1-0-3-1|tyr:3|qrd:250823|mrd:250829|prdt:250829|msf:ls|pfen:1|gli:G0I1|v=4|crs=xnh-city|r=4,Metal Blue Flex Board Frame
Stainless Steel Frame,https://www.indiamart.com/ashiq-engineering/?pos=9&kwd=stainless%20steel%20frame&tags=rk:C||dt:74|db:02|prc:1|dtp:p||sv:VGP|rsf:gd|ri:VGP_C_100_NP-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:perundurai|qr_nm:gl-gd|cs:18136|com-cf:nl|ptrs:na|mc:86179|cat:816|qry_typ:P|lang:en|rtn:5-0-0-1-0-3-1|tyr:3|qrd:250823|mrd:250829|prdt:250829|msf:ls|pfen:1|gli:G0I1|v=4|crs=xnh-city,Ashiq Engineering
Stainless Steel Frame,https://www.indiamart.com/proddetail/stainless-steel-frame-23188383688.html?pos=10&kwd=stainless%20steel%20frame&tags=rk:A|plc:1|dt:126|db:03|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|ri:T_A_250_P-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:perundurai|qr_nm:gl-gd|cs:18136|com-cf:nl|ptrs:na|mc:86179|cat:816|qry_typ:P|lang:en|rtn:5-0-0-1-0-3-1|tyr:3|qrd:250823|mrd:250829|prdt:250829|msf:ls|pfen:1|gli:G0I1|v=4|crs=xnh-city|r=4,"Stainless Steel Frame, For Home, Size/Dimension: 210*120"
Stainless Steel Frame,https://www.indiamart.com/acero-productions/?pos=10&kwd=stainless%20steel%20frame&tags=rk:A|plc:1|dt:126|db:03|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|ri:T_A_250_P-|-res:RC2|ktp:N0|stype:attr=1|mtp:S|wc:3|lcf:3|cq:perundurai|qr_nm:gl-gd|cs:18136|com-cf:nl|ptrs:na|mc:86179|cat:816|qry_typ:P|lang:en|rtn:5-0-0-1-0-3-1|tyr:3|qrd:250823|mrd:250829|prdt:250829|msf:ls|pfen:1|gli:G0I1|v=4|crs=xnh-city,Acero Productions
Adaptive Building Materials,https://www.indiamart.com/proddetail/building-material-testing-service-2853522020888.html?pos=1&kwd=adaptive%20building%20materials&tags=rk:T|plc:1|dt:16|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|ri:T_T_50_P-|-res:RC3|ktp:N0|stype:attr=1|mtp:SP|wc:3|lcf:3|cq:perundurai|qr_nm:gl-gd|cs:18235|com-cf:nl|ptrs:na|mc:5422|cat:643|qry_typ:P|lang:en|rtn:4-0-0-0-1-5-0|tyr:3|qrd:250829|mrd:250829|prdt:250829|msf:ls|gli:G0I1|v=4|crs=xnh-city|r=4,"Stainless Steel Building Material Testing Service, Size: Easy To Handle, Capacity: 100"
Adaptive Building Materials,https://www.indiamart.com/proddetail/clay-red-brick-2854797467762.html?pos=2&kwd=adaptive%20building%20materials&tags=rk:T||dt:36|db:01|prc:1|dtp:p||sv:M|rsf:gd|ri:M_T_50_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:SP|wc:3|lcf:3|cq:perundurai|qr_nm:gl-gd|cs:18235|com-cf:nl|ptrs:na|mc:5422|cat:643|qry_typ:P|lang:en|rtn:4-0-0-0-1-5-0|tyr:3|qrd:250829|mrd:250829|prdt:250829|msf:ls|gli:G0I1|v=4|crs=xnh-city,"Clay Red Brick, Size: 9 x 4 x 3 Inch"
Adaptive Building Materials,https://www.indiamart.com/qtstechnologies/?pos=2&kwd=adaptive%20building%20materials&tags=rk:T||dt:36|db:01|prc:1|dtp:p||sv:M|rsf:gd|ri:M_T_50_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:SP|wc:3|lcf:3|cq:perundurai|qr_nm:gl-gd|cs:18235|com-cf:nl|ptrs:na|mc:5422|cat:643|qry_typ:P|lang:en|rtn:4-0-0-0-1-5-0|tyr:3|qrd:250829|mrd:250829|prdt:250829|msf:ls|gli:G0I1|v=4|crs=xnh-city,QTS Technologies Private Limited
Adaptive Building Materials,https://www.indiamart.com/proddetail/building-materials-9009939433.html?pos=3&kwd=adaptive%20building%20materials&tags=rk:T||dt:32|db:01||dtp:p||sv:VGP|rsf:gd|ri:VGP_T_50_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:SP|wc:3|lcf:3|cq:perundurai|qr_nm:gl-gd|cs:18235|com-cf:nl|ptrs:na|mc:5422|cat:643|qry_typ:P|lang:en|rtn:4-0-0-0-1-5-0|tyr:3|qrd:250829|mrd:250829|prdt:250829|msf:ls|gli:G0I1|v=4|crs=xnh-city,Building Materials
Adaptive Building Materials,https://www.indiamart.com/sunstar-hollow-bricks/?pos=3&kwd=adaptive%20building%20materials&tags=rk:T||dt:32|db:01||dtp:p||sv:VGP|rsf:gd|ri:VGP_T_50_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:SP|wc:3|lcf:3|cq:perundurai|qr_nm:gl-gd|cs:18235|com-cf:nl|ptrs:na|mc:5422|cat:643|qry_typ:P|lang:en|rtn:4-0-0-0-1-5-0|tyr:3|qrd:250829|mrd:250829|prdt:250829|msf:ls|gli:G0I1|v=4|crs=xnh-city,Sri Ettukaiyamman Interlock Bricks
Adaptive Building Materials,https://www.indiamart.com/elumalaiyan-bricks/?pos=4&kwd=adaptive%20building%20materials&tags=rk:C||dt:16|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|ri:VGP_C_50_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:SP|wc:3|lcf:3|cq:perundurai|qr_nm:gl-gd|cs:18235|com-cf:nl|ptrs:na|mc:5422|cat:643|qry_typ:P|lang:en|rtn:4-0-0-0-1-5-0|tyr:3|qrd:250829|mrd:250829|prdt:250829|msf:ls|gli:G0I1|v=4|crs=xnh-city,Elumalaiyan Bricks
Adaptive Building Materials,https://www.indiamart.com/proddetail/renacon-fly-ash-bricks-in-coimbatore-2855629116562.html?pos=5&kwd=adaptive%20building%20materials&tags=rk:T|plc:1|dt:16|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|ri:T_T_50_P-|-res:RC3|ktp:N0|stype:attr=1|mtp:SP|wc:3|lcf:3|cq:perundurai|qr_nm:gl-gd|cs:18235|com-cf:nl|ptrs:na|mc:5422|cat:643|qry_typ:P|lang:en|rtn:4-0-0-0-1-5-0|tyr:3|qrd:250829|mrd:250829|prdt:250829|msf:ls|gli:G0I1|v=4|crs=xnh-city|r=4,"Renacon Fly Ash Bricks In Coimbatore, Size: 24x12x4 Inch"
Adaptive Building Materials,https://www.indiamart.com/svr-builders-sri-raja-rajeshwari-blue-metals/?pos=6&kwd=adaptive%20building%20materials&tags=rk:TS||dt:26|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|ri:VGP_TS_50_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:SP|wc:3|lcf:3|cq:perundurai|qr_nm:gl-gd|cs:18235|com-cf:nl|ptrs:na|mc:5422|cat:643|qry_typ:P|lang:en|rtn:4-0-0-0-1-5-0|tyr:3|qrd:250829|mrd:250829|prdt:250829|msf:ls|gli:G0I1|v=4|crs=xnh-city,SVR Builders & Sri Raja Rajeshwari Blue Metals
Adaptive Building Materials,https://www.indiamart.com/sri-guru-impex/?pos=7&kwd=adaptive%20building%20materials&tags=rk:T||dt:21|db:01||dtp:p||sv:VGP|rsf:gd|ri:VGP_T_50_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:SP|wc:3|lcf:3|cq:perundurai|qr_nm:gl-gd|cs:18235|com-cf:nl|ptrs:na|mc:5422|cat:643|qry_typ:P|lang:en|rtn:4-0-0-0-1-5-0|tyr:3|qrd:250829|mrd:250829|prdt:250829|msf:ls|gli:G0I1|v=4|crs=xnh-city,Santhoshkumar Tex
Adaptive Building Materials,https://www.indiamart.com/proddetail/building-construction-material-suppliers-in-coimbatore-2852670787048.html?pos=8&kwd=adaptive%20building%20materials&tags=rk:T||dt:74|db:02|prc:1|dtp:p||sv:T|rsf:gd|ri:T_T_100_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:SP|wc:3|lcf:3|cq:perundurai|qr_nm:gl-gd|cs:18235|com-cf:nl|ptrs:na|mc:5422|cat:643|qry_typ:P|lang:en|rtn:4-0-0-0-1-5-0|tyr:3|qrd:250829|mrd:250829|prdt:250829|msf:ls|gli:G0I1|v=4|crs=xnh-city|r=4,Building Construction Material Suppliers in Coimbatore
Adaptive Building Materials,https://www.indiamart.com/proddetail/6-inch-solid-concrete-blocks-22500040697.html?pos=9&kwd=adaptive%20building%20materials&tags=rk:T||dt:74|db:02|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|ri:T_T_100_NP-|-res:RC3|ktp:N0|stype:attr=1|mtp:SP|wc:3|lcf:3|cq:perundurai|qr_nm:gl-gd|cs:18235|com-cf:nl|ptrs:na|mc:5422|cat:643|qry_typ:P|lang:en|rtn:4-0-0-0-1-5-0|tyr:3|qrd:250829|mrd:250829|prdt:250829|msf:ls|gli:G0I1|v=4|crs=xnh-city|r=4,"Sai Sastha Building Material 6 Inch Solid Concrete Blocks, For Side Walls, Size: 12"" x 8"" x 6"""
Adaptive Building Materials,https://www.indiamart.com/proddetail/low-budget-dabul-floor-building-construction-24127558948.html?pos=10&kwd=adaptive%20building%20materials&tags=rk:T|plc:1|dt:74|db:02|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|ri:T_T_100_P-|-res:RC3|ktp:N0|stype:attr=1|mtp:SP|wc:3|lcf:3|cq:perundurai|qr_nm:gl-gd|cs:18235|com-cf:nl|ptrs:na|mc:5422|cat:643|qry_typ:P|lang:en|rtn:4-0-0-0-1-5-0|tyr:3|qrd:250829|mrd:250829|prdt:250829|msf:ls|gli:G0I1|v=4|crs=xnh-city|r=3,Commercial Modular LOW BUDGET DABUL FLOOR BUILDING CONSTRUCTION
Adaptive Building Materials,https://www.indiamart.com/thinkidesignn-tiruchirappalli/?pos=10&kwd=adaptive%20building%20materials&tags=rk:T|plc:1|dt:74|db:02|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|ri:T_T_100_P-|-res:RC3|ktp:N0|stype:attr=1|mtp:SP|wc:3|lcf:3|cq:perundurai|qr_nm:gl-gd|cs:18235|com-cf:nl|ptrs:na|mc:5422|cat:643|qry_typ:P|lang:en|rtn:4-0-0-0-1-5-0|tyr:3|qrd:250829|mrd:250829|prdt:250829|msf:ls|gli:G0I1|v=4|crs=xnh-city,Think I Designn
Modular Construction Elements,https://www.indiamart.com/cliffton-infrastructure/?pos=1&kwd=modular%20construction%20elements&tags=rk:C||dt:16|db:01||dtp:p||sv:VGP|rsf:splt|ri:VGP_C_50_NP-|-res:RC6|ktp:N0|stype:attr=1|mtp:G|wc:3|lcf:3|cq:perundurai|qr_nm:gl-splt-gd|cs:18978|com-cf:nl|ptrs:na|mc:68330|cat:260|qry_typ:S|lang:en|rtn:5-0-0-0-2-1-2|tyr:3|qrd:250829|mrd:250829|prdt:250829|msf:hs|gli:G0I1|v=4|crs=xnh-city,Cliffton Infrastructure Private Limited
Modular Construction Elements,https://www.indiamart.com/proddetail/duplex-home-construction-4114707697.html?pos=2&kwd=modular%20construction%20elements&tags=rk:C||dt:32|db:01||dtp:p||sv:VGP|rsf:splt|ri:VGP_C_50_NP-|-res:RC6|ktp:N0|stype:attr=1|mtp:G|wc:3|lcf:3|cq:perundurai|qr_nm:gl-splt-gd|cs:18978|com-cf:nl|ptrs:na|mc:68330|cat:260|qry_typ:S|lang:en|rtn:5-0-0-0-2-1-2|tyr:3|qrd:250829|mrd:250829|prdt:250829|msf:hs|gli:G0I1|v=4|crs=xnh-city|r=5,Duplex Home Construction
